store1id,store1name,store2name,store2name_1,address_distence,name_distance,address1,address2,add_dist,dup
speedway 8336,st_281931,speedway 8440,st_291665,34,3,2820 W US Highway 20_NA_Angola_IN_46703,701 N Independence Blvd_NA_Romeoville_IL_60446,35,0
store 17 hr,st_135315,store 24 45,st_140328,34,4,574 Plainfield St_NA_Providence_RI_02909,1886 DORCHESTER AVENUE_NA_DORCHESTER_MA_02122,35,0
sunny market,st_131348,sunny market,st_019429,31,0,1600 W Slauson Ave_31 # S_Los Angeles_CA_90047,1013 S 14th St_NA_Kingsville_TX_78363,35,0
super plaza,st_176109,super plaza 01,st_225912,32,3,7035 Greenville Ave_Ste 101_Dallas_TX_75231,2469 N Houston St_NA_Fort Worth_TX_76164,35,0
super value plus produce #10,st_236227,super value plus produce 6,st_236223,37,3,6106 Vineland Ave_NA_North Hollywood_CA_91606,1815 E Valley Pkwy_Ste 2_Escondido_CA_92027,35,0
taj mahal,st_406122,taj mahal no,st_283118,43,3,7104 Hull Street Rd_NA_North Chesterfield_VA_23235,1026 14th Ave_NA_Longview_WA_98632,35,0
target 1495,st_045880,target 1855,st_023423,29,2,101 Independence Mall Way_Ste 1_Kingston_MA_2364,60 Longview Dr_NA_Bangor_ME_4401,35,0
target stores 1812,st_195750,target stores 1857,st_023036,30,2,3702 Ranch Road 620 S_NA_Austin_TX_78738,1090 Stafford Market Pl_NA_Stafford_VA_22556,35,0
trader joe's 173,st_131827,trader joe's 20,st_113563,37,3,8611 Santa Monica Blvd_NA_West Hollywood_CA_90069,8657 Villa la Jolla Dr Ste 210_NA_La Jolla_CA_92037,35,0
walgreens 7064,st_214060,walgreens 7080,st_144265,27,2,9409 Shelbyville Rd_Ste 101_Louisville_KY_40222,105 E El Camino Real_NA_Sunnyvale_CA_94087,35,0
walmart 2009,st_122732,walmart 2019,st_138543,33,1,401 Constant Friendship Blvd_NA_Abingdon_MD_21009,355 Walmart Dr_NA_Uniontown_PA_15401,35,0
walmart 3565,st_124790,walmart 3588,st_141458,35,2,53 W Germantown Pike_NA_Norristown_PA_19401,17041 Jefferson Davis Hwy_NA_Dumfries_VA_22026,35,0
walmart 3768,st_027149,walmart 4166,st_331519,38,3,125 Clarion Rd_NA_Altavista_VA_24517,935 STATE HWY 11_NA_SOUTH SWEETWATER_TN_37874,35,0
walmart supercenter 1296,st_127330,walmart supercenter 1329,st_121564,33,2,1126 WEST BUSINESS 77_NA_SAN BENITO_TX_78586,240 Mall Rd_NA_Logansport_IN_46947,35,0
walmart supercenter 3388,st_008459,walmart supercenter 3433,st_295200,38,3,1400 LAWRENCEVILLE HWY_NA_LAWRENCEVILLE_GA_30044,100 Ryan Drive_NA_Red Oak_TX_75154,35,0
walmart supercenter 4183,st_342639,walmart supercenter 4202,st_359412,35,3,643 N Harvey Mitchell Pkwy_NA_Bryan_TX_77807,1400 Lead Hill Blvd_NA_Roseville_CA_95661,35,0
walmart supercenter 5414,st_206176,walmart supercenter 5444,st_057329,36,1,580 US Highway 9_NA_Lanoka Harbor_NJ_8734,10305 Country Club Rd_NA_Ironwood_MI_49938,35,0
whole foods market 10201,st_144487,whole foods market 10206,st_012874,35,1,923 Houston Northcutt Blvd_NA_Mt Pleasant_SC_29464,43 W Paces Ferry Rd NW_NA_Atlanta_GA_30305,35,0
7-eleven 18394 b,st_069519,7-eleven 18424b,st_417613,37,3,2140 S Fremont Ave_NA_Alhambra_CA_91803,18115 Gulf Blvd_NA_Redington Shores_FL_33708,36,0
7-eleven 32663,st_233915,7-eleven 32675,st_105796,38,2,15159 22 Mile Rd_NA_Shelby Township_MI_48315,207 Dunlawton Ave_NA_Port Orange_FL_32127,36,0
7-eleven 39231a,st_353421,7-eleven 39273b,st_272228,38,3,701 E State Road 434_NA_Winter Springs_FL_32708,12361 Imperial Hwy_NA_Norwalk_CA_90650,36,0
7-eleven inc f 16280a,st_285139,7-eleven inc f 16580d,st_201831,40,2,920 Level Green Blvd_NA_Virginia Beach_VA_23464,416 White Horse Pike_NA_Oaklyn_NJ_08107,36,0
a & b grocery,st_140836,a & b grocery,st_014209,32,0,903 FISHER_NA_GOLDTHWAITE_TX_76844,14481 Highway 21 S_NA_Philadelphia_MS_39350,36,0
a to z glatt,st_374441,a to z mart,st_385890,34,3,18605 Union Tpke_NA_Fresh Meadows_NY_11366,400 JFK Way_Unit 120_Willingboro_NJ_8016,36,0
aldi 23,st_082255,aldi 24,st_101629,36,1,15849 State Route 170_NA_East Liverpool_OH_43920,20 W Loop Rd_NA_Wheaton_IL_60189,36,0
b js wholesale club 71,st_185015,b js wholesale club 85,st_185020,37,2,413 Constant Friendship Blvd_NA_Abingdon_MD_21009,1910 Deptford Center Rd_NA_Woodbury_NJ_8096,36,0
big lots 1399,st_394217,big lots 1402,st_349784,34,3,2580 Tittabawassee Rd_NA_Saginaw_MI_48604,3923 Kell Blvd_NA_Wichita Falls_TX_76308,36,0
butternut thrift store 0104,st_102789,butternut thrift store 624,st_167867,33,3,3225 CLEARLAKE AVE_NA_SPRINGFIELD_IL_62703,25E Daniel Boone Dr_NA_Barbourville_KY_40906,36,0
costco wholesale 1091,st_266743,costco wholesale 1108,st_289965,27,3,2680 Reynolds Ranch Parkway_NA_Lodi_CA_95240,1501 W Kelly Ave_NA_Pharr_TX_78577,36,0
cvs pharmacy 1417,st_116615,cvs pharmacy 1424,st_116646,33,2,13031 Lee Jackson Memorial Hwy_NA_Fairfax_VA_22033,110 Edds Ln_NA_Sterling_VA_20165,36,0
dollar express 2101,st_388940,dollar express 2444,st_388961,33,3,2921 Boca Chica Blvd_Ste 116_Brownsville_TX_78130,1120 Springfield Ave_NA_Irvington_NJ_7111,36,0
dollar general 0980,st_147904,dollar general 10005,st_013362,25,4,1100 Fairview Rd SW_Ste 229_Camden_AR_71701,5084 Hwy 64 E_NA_Ducktown_TN_37326,36,0
dollar general 11840,st_224037,dollar general 11845,st_215126,35,1,15827 State Highway 180_NA_Gulf Shores_AL_36542,240 Keller Rd_NA_London_KY_40741,36,0
dollar general 13156,st_283418,dollar general 13163,st_303776,34,2,10696 E NC Highway 97_NA_Rocky Mount_NC_27803,215 Back River Neck Rd_NA_Essex_MD_21221,36,0
dollar general 14787,st_343301,dollar general 14789,st_349658,40,1,505 W Expressway 83_NA_Sullivan City_TX_78595,3 Yuma_NA_Lane Deep Gap_NC_28618,36,0
dollar general 6403,st_006988,dollar general 6404,st_001688,39,1,411 Old Virginia Avenue_NA_Rich Creek_VA_24147,495 SR 281_NA_Tully_NY_13159,36,0
dollar general 7430,st_022763,dollar general 7439,st_151340,32,1,7618 Dayton Springfield Rd_NA_Fairborn_OH_45324,2701 J St_NA_Brunswick_GA_31520,36,0
dollar general 7753,st_010823,dollar general 7761,st_150289,33,2,7409 US Highway 301 S_NA_Riverview_FL_33578,2423 Schillinger Rd S Ste 104_NA_Mobile_AL_36695,36,0
dollar general 8351,st_022801,dollar general 8363,st_030680,34,2,1660 E Dublin Granville Rd_NA_Columbus_OH_43229,13475 Broadway St_NA_Alden_NY_14004,36,0
dollar tree 1124,st_016813,dollar tree 1142,st_041876,35,2,29 By Pass Plaza_NA_Beckley_WV_25801,14038 Nacogdoches Rd_NA_San Antonio_TX_78247,36,0
family dollar store 1003,st_061318,family dollar store 10073,st_318084,28,1,359 W Macclenny Ave_NA_Macclenny_FL_32063,1541 MAIN ST N_SUITE 1_KIMBERLY_ID_83341,36,0
family dollar store 6754,st_051937,family dollar store 6760,st_181398,35,2,10809 New Halls Ferry Rd_NA_Saint Louis_MO_63136,4524 Monticello Rd_NA_Columbia_SC_29203,36,0
family dollar store 7175,st_194337,family dollar store 7183,st_181480,34,2,207 S Jefferson St_NA_Silver Lake_IN_46982,13885 Broxton Bridge Rd_NA_Ehrhardt_SC_29081,36,0
family dollar store 8685,st_272818,family dollar store 8691,st_292571,35,2,9550 Sage Rd_NA_Albuquerque_NM_87121,6550 Mount Moriah Road Ext_NA_Memphis_TN_38115,36,0
freds store 1050,st_012724,freds store 1068,st_012632,30,2,163 N Brindlee Mountain Pkwy_NA_Arab_AL_35016,2416 WINDSOR SPRING RD_NA_AUGUSTA_GA_30906,36,0
freds store 1850,st_016983,freds store 1885,st_012723,36,2,148 W Van Dorn Ave_NA_Holly Springs_MS_38635,4710U University Dr NW_NA_Huntsville_AL_35816,36,0
get go 3358,st_410548,get go 3476,st_013197,36,3,4590 Boardman Canfield Rd_NA_Canfield_OH_44406,800 Allegheny River Blvd_NA_Verona_PA_15147,36,0
giant 103,st_066882,giant 108,st_066811,34,1,4151 Highway 64_NA_Kirtland_NM_87417,NA NAVAJO ROUTE 12_NA_FORT DEFIANCE_AZ_86504,36,0
hunters market,st_196617,hunters market llc,st_030144,34,4,6303 Lower Hunters Trce_NA_Louisville_KY_40258,4989 Highway 25_NA_Hunters_WA_99137,36,0
joe's meat market,st_063378,joe's mini market,st_171403,30,3,2631 KY HWY 30 E_NA_Booneville_KY_41314,701 W Riverside Ave_Ste 3_Spokane_WA_99201,36,0
kerr drug store 518,st_242457,kerr drug store 519,st_242458,34,1,218 Martin Luther King Dr Hwy_NA_Roseboro_NC_28382,805 Main St_NA_Scotland Neck_NC_27874,36,0
longs 416,st_150105,longs 422,st_150108,35,2,3360 S McCarran Blvd_NA_Reno_NV_89502,18020 Chatsworth St_NA_Granada Hills_CA_91344,36,0
lucky 7 food mart,st_196423,lucky 7 food mart,st_357356,32,0,3542 Flat Shoals Rd_NA_Decatur_GA_30034,2716 Martin Luther King Jr Dr Sw_NA_Atlanta_GA_30311,36,0
one stop mini market,st_335969,one stop mini mart,st_043442,38,2,800 Bainbridge Street_NA_Philadelphia_PA_19147,1844 S Horner Blvd_NA_Sanford_NC_27330,36,0
papa murphy's pizza tn013,st_179231,papa murphy's pizza tn027,st_202171,32,2,2510 Murfreesboro Pike 4_NA_Nashville_TN_37217,1300 Trotwood Ave_Suite 11_Columbia_TN_38401,36,0
papa murphys,st_030468,papa murphys,st_017750,34,0,642 Uptown Blvd_Ste 120_Cedar Hill_TX_75104,2150 Independence Dr_Ste F_Greenwood_IN_46143,36,0
papa murphys take and bake pizza co108,st_361669,papa murphys take and bake pizza mn057,st_368361,37,5,15165 E. 104th Ave_NA_Commerce City_CO_80022,4677 Shoreline Dr_NA_Spring Park_MN_55384,36,0
papa murphys wa-083,st_077541,papa murphys wa-098,st_137364,32,2,2315 N Pearl St Ste A4_NA_Tacoma_WA_98406,725 State Route 9 NE_Ste 203_Lake Stevens_WA_98258,36,0
publix 1557,st_135598,publix 204,st_163694,29,4,3941 Tamiami Trl_Unit 3145_Punta Gorda_FL_33950,11495 SW 40th St_NA_Miami_FL_33165,36,0
quick stop,st_324237,quick stop,st_365261,30,0,1313 Quindaro Blvd_NA_Kansas City_KS_66104,795 Hammond Dr_Ste Cu2_Atlanta_GA_30328,36,0
quick stop,st_414382,quick stop,st_033910,38,0,807 Pacific Ave S_NA_Kelso_WA_98626,2501 Louisiana Blvd_NA_East Saint Louis_IL_62205,36,0
ramey's 10,st_033357,rameys bp,st_062908,31,3,136 F E SELLERS HWY_NA_MONTICELLO_MS_39654,11401 KY Highway 7_NA_Cornettsville_KY_41731,36,0
rite aid 5246,st_005127,rite aid 5257,st_110856,32,2,11700 Mukilteo Speedway_Ste 500_Mukilteo_WA_98275,621 S Lincoln St_NA_Port Angeles_WA_98362,36,0
russian gourmet,st_141395,russian market,st_195222,30,4,11431 Rockville Pike_Ste B_Rockville_MD_20852,1923 W Glenoaks Blvd_NA_Glendale_CA_91201,36,0
s & k mart,st_206973,s & k mini mart,st_039067,30,5,800 Carolina Ave_NA_Washington_NC_27889,37275 Avenue 12_Ste 101_Madera_CA_93636,36,0
sam's club 4812,st_184134,sam's club 4824,st_183902,40,2,32625 Northwestern Hwy_NA_Farmington Hills_MI_48334,26468 Carl Boyer Dr_NA_Santa Clarita_CA_91350,36,0
sheetz 567,st_369229,sheetz 573,st_376202,41,2,1500 Julian r Allsbrook Hwy_NA_Roanoke Rapids_NC_27870,8206 Kings Hwy_NA_King George_VA_22485,36,0
super food mart,st_177274,super food mart,st_033607,36,0,1726 S Racine Ave_NA_Chicago_IL_60608,11990 SE County Highway 484_NA_Belleview_FL_34420,36,0
target store t-2096,st_020384,target store t-2111,st_028267,35,3,2425 Claribel Rd_NA_Riverbank_CA_95367,1000 Shoppes at Midway Dr_NA_Knightdale_NC_27545,36,0
trader joe's 176,st_136449,trader joe's 187,st_016373,40,2,19655 Yorba Linda Blvd_NA_Yorba Linda_CA_92886,301 MC Lellan Dr_NA_South San Francisco_CA_94080,36,0
trader joe's 65,st_136882,trader joe's 656,st_018104,31,1,85 Railroad Ave_NA_Danville_CA_94526,12551 Jefferson Ave_Ste 179_Newport News_VA_23602,36,0
united dairy farmers 662,st_089150,united dairy farmers 83,st_109602,34,3,9028 CENTER COLUMBUS PIKE_NA_LEWIS CENTER_OH_43035,3502 Church St_NA_Newtown_OH_45244,36,0
walmart 3219,st_129710,walmart 3404,st_006189,37,3,731 E Rochambeau Dr_NA_Williamsburg_VA_23188,3800 Silver Lake Rd NE_NA_Minneapolis_MN_55421,36,0
walmart sc 295,st_077490,walmart sc 2994,st_113618,32,2,131 Eureka Towne Center Dr_NA_Eureka_MO_63025,3022 S Belt Hwy_NA_Saint Joseph_MO_64503,36,0
walmart store 1090,st_143513,walmart store 1184,st_123847,38,3,6767 103rd St_NA_Jacksonville_FL_32210,1825 ROCKBRIDGE RD_NA_STONE MOUNTAIN_GA_30087,36,0
wawa 488,st_241139,wawa 5102,st_340835,36,4,6298 Harding Hwy_NA_Mays Landing_NJ_08330,2184 East Irlo Bronson_NA_Kissimmee_FL_34744,36,0
weis market 12,st_074190,weis market 133,st_167974,34,2,1071 S Edgar St_NA_York_PA_17403,2600 Willow St Pike_Ste 501_Willow Street_PA_17584,36,0
7-eleven inc f 16753b,st_202756,7-eleven inc f 18127,st_202817,40,5,745 Virginia Beach Blvd_NA_Virginia Beach_VA_23451,2033 Liberty Rd_NA_Sykesville_MD_21784,37,0
circle k 5356,st_110004,circle k 5359,st_309925,33,1,141 W Main St_NA_Crooksville_OH_43731,13024 E Independence Blvd_NA_Stallings_NC_28104,37,0
costco wholesale 1025,st_214787,costco wholesale 1049,st_214796,46,2,245 Stafford Park Blvd_NA_Stafford Township_NJ_8050,1225 State Highway 276_NA_Rockwall_TX_75032,37,0
cvs pharmacy 3606,st_148661,cvs pharmacy 3622,st_148982,44,2,10195 66th St N_NA_Pinellas Park_FL_33782,4100 Hancock Bridge Pkwy_NA_North Fort Myers_FL_33903,37,0
dollar express store 5142,st_389287,dollar express store 8790,st_389136,39,4,355 S 600 E_NA_Provo_UT_84606,1425 N Farmersville Blvd_NA_Farmersville_CA_93223,37,0
dollar general 10337,st_028939,dollar general 10342,st_023690,39,2,2480 Highway 60 E_NA_Windom_MN_56101,12225 S Pennsylvania Ave_NA_Oklahoma City_OK_73170,37,0
dollar general 13767,st_309563,dollar general 13790,st_305775,40,2,4523 Camp Robinson Rd_NA_North Little Rock_AR_72118,309 N Genesee St_NA_Wittenberg_WI_54499,37,0
dollar general 3178,st_115634,dollar general 3179,st_013812,43,1,7241 Boulevard 26_NA_North Richland Hills_TX_76180,656 Center Dr_NA_Lincolnton_NC_28092,37,0
dollar general 3402,st_005010,dollar general 3421,st_146963,44,2,2516 J St_NA_Auburn_NE_68305,4804 N Highway 7_NA_Hot Springs Village_AR_71909,37,0
dollar general 5861,st_022959,dollar general 5872,st_007398,31,2,56104 National Rd_Ste 107_Bridgeport_OH_43912,2308 Liberty Hwy_NA_Six Mile_SC_29682,37,0
dollar general 7406,st_022762,dollar general 7419,st_010872,30,2,10473 Kley Rd_NA_Versailles_OH_45380,3121 Dallas High Shoals Hwy_NA_Dallas_NC_28034,37,0
dollar general 7428,st_021907,dollar general 7430,st_022763,38,2,13152 Independence Ave_NA_San Antonio_TX_78233,7618 Dayton Springfield Rd_NA_Fairborn_OH_45324,37,0
dollar general 7428,st_021907,dollar general 7439,st_151340,37,2,13152 Independence Ave_NA_San Antonio_TX_78233,2701 J St_NA_Brunswick_GA_31520,37,0
dollar general 9142,st_146886,dollar general 9159,st_149228,31,2,29119 8 Mile Rd_NA_Livonia_MI_48152,5142 State Route 30_Ste 145_Greensburg_PA_15601,37,0
dollar tree 5137,st_317264,dollar tree 5141,st_317549,29,2,2550 Sandy Plains Rd_St 100_Marietta_GA_30066,314 E Lakeshore Dr_NA_Ashland_WI_54806,37,0
dollar tree 6065,st_380923,dollar tree 6080,st_380927,37,2,134 Foothills Center Dr_NA_West Union_SC_29696,3730 San Pablo Dam Rd_NA_El Sobrante_CA_94803,37,0
family dollar 10169,st_322961,family dollar 10211,st_343615,36,3,3082 Cypress Gardens Rd_NA_Winter Haven_FL_33884,2750 S 8400 W_NA_Magna_UT_84044,37,0
family dollar store 2727,st_049563,family dollar store 2769,st_175698,34,2,3123 Highway 80 E_NA_Pearl_MS_39208,8824 Geyer Springs Rd_Ste 4_Little Rock_AR_72209,37,0
family dollar store 2739,st_059410,family dollar store 2769,st_175698,34,1,2765 E 7th St_NA_Austin_TX_78702,8824 Geyer Springs Rd_Ste 4_Little Rock_AR_72209,37,0
family dollar store 6532,st_059694,family dollar store 6546,st_051994,38,2,2620 Dr Martin Luther King Dr_NA_Shreveport_LA_71107,2397 Enterprise Rd_NA_Orange City_FL_32763,37,0
food lion 1456,st_093530,food lion 1473,st_094814,26,2,5200 US BUSINESS HWY 29_NA_REIDSVILLE_NC_27320,1764 Highway 48_NA_Clarksville_TN_37040,37,0
freds store 1808,st_008227,freds store 1885,st_012723,25,2,1421 ANDERSON HWY_STE A_HARTWELL_GA_30643,4710U University Dr NW_NA_Huntsville_AL_35816,37,0
freds store 1940,st_060037,freds store 1955,st_064607,42,2,1435 S Orange Ave_NA_Green Cove Springs_FL_32043,6109 Houston Rd_NA_Macon_GA_31216,37,0
freds store 1940,st_060037,freds store 2035,st_012725,42,4,1435 S Orange Ave_NA_Green Cove Springs_FL_32043,280 Highway 78 W_NA_Jasper_AL_35501,37,0
international groceries,st_144847,international grocery,st_318730,32,3,5309 E Independence Blvd_Ste G_Charlotte_NC_28212,173 Appleton St_NA_Lowell_MA_1852,37,0
js mart,st_234324,js store,st_106413,24,4,2301 WEST MAIN ST_NA_TUPELO_MS_38801,1178 Canada Toto Road_Lot 1139_Toto_GU_96910,37,0
kwik pic,st_033956,kwik pick,st_014619,37,1,599 W Oakland Park Blvd_NA_Wilton Manors_FL_33311,1870 Bonham St_NA_Paris_TX_75460,37,0
love's travel stop 356,st_248971,love's travel stop 384,st_248979,37,2,13190 Deshler Rd_NA_North Baltimore_OH_45872,1900 S State Route 127_NA_Greenville_IL_62246,37,0
one stop 135,st_139257,one stop 4,st_260068,35,3,4117 1st Ave_NA_Nitro_WV_25143,5112 Clyattville Lake Park Rd_NA_Valdosta_GA_31601,37,0
papa murphy's pizza 63,st_134547,papa murphy's pizza al027,st_411995,33,5,1892 W 11th St_NA_Tracy_CA_95376,14621 Hwy 231 - 431 North_Ste C_Hazel Green_AL_35750,37,0
pay less 816,st_104609,pay less 824,st_104610,38,2,1900 Applewood Center Dr_NA_Anderson_IN_46013,1032 Sagamore Pkwy W_NA_West Lafayette_IN_47906,37,0
petro stopping centers 331,st_271754,petro stopping centers 338,st_271756,41,1,"I-15 At Speedway Blvd., Exit 54_NA_Las Vegas_NV_89115",1950 E Greg St_NA_Sparks_NV_89431,37,0
price chopper 25,st_070690,price chopper 28,st_067468,37,1,7000 W 75th St_NA_Overland Park_KS_66204,NA RTE 20 & 155 MALL SHPG_NA_GUILDERLAND_NY_12084,37,0
publix 0368,st_093414,publix 0377,st_155939,38,2,9951 Miramar Pkwy_NA_Miramar_FL_33025,4255 US Highway 1 S_Ste 1_Saint Augustine_FL_32086,37,0
publix 0894,st_138009,publix 1013,st_075248,32,4,6820 Okeechobee Blvd_NA_West Palm Beach_FL_33411,19451 Cochran Blvd_Unit 2000_Port Charlotte_FL_33948,37,0
rite aid 01691,st_223017,rite aid 01818,st_223019,33,3,1133 N US Highway 31_NA_Petoskey_MI_49770,5034 Bobby Hicks Hwy_Ste 3_Johnson City_TN_37615,37,0
target stores 1809,st_014732,target stores 1857,st_023036,38,2,11000 Roosevelt Blvd_Ste 3_Philadelphia_PA_19116,1090 Stafford Market Pl_NA_Stafford_VA_22556,37,0
trader joe's 173,st_131827,trader joe's 191,st_003057,39,2,8611 Santa Monica Blvd_NA_West Hollywood_CA_90069,4209 N Campbell Ave_NA_Tucson_AZ_85719,37,0
trader joe's 40,st_413380,trader joe's 46,st_136814,38,1,7302 Santa Monica Blvd_NA_West Hollywood_CA_90048,2114 N Tustin St_NA_Orange_CA_92865,37,0
wal mart 3564,st_138975,wal-mart 1162,st_121560,31,4,200 Blair Mill Rd_Ste 100_Hrosham_PA_19044,1801 S State Road 57_NA_Washington_IN_47501,37,0
walgreens 06337,st_234225,walgreens 06377,st_194393,38,1,1160 S Business IH 35_NA_New Braunfels_TX_78130,13023 S la Grange Rd_NA_Palos Park_IL_60464,37,0
walgreens 5431,st_115902,walgreens 5465,st_170981,38,2,1337 Pearl Rd_NA_Brunswick_OH_44212,1025 SE Port St Lucie Blvd_NA_Port St Lucie_FL_34952,37,0
walmart 1804,st_108338,walmart 1808,st_120552,42,1,1710 Apple Glen Blvd_NA_Fort Wayne_IN_46804,1805 Central Park Dr_NA_Steamboat Springs_CO_80477,37,0
walmart supercenter 3388,st_008459,walmart supercenter 3407,st_045166,39,3,1400 LAWRENCEVILLE HWY_NA_LAWRENCEVILLE_GA_30044,1060 S Watson Rd_NA_Buckeye_AZ_85326,37,0
walmart supercenter 534,st_109337,walmart supercenter 5374,st_006191,33,1,1229 NW Evangeline Trwy_NA_Lafayette_LA_70501,100A E Washington Jackson Rd_NA_Eaton_OH_45320,37,0
walmart supercenter 5463,st_058814,walmart supercenter 5480,st_005860,34,2,1220 Theil St_NA_Hartford_WI_53027,4700 E PALM VALLEY BLVD_NA_ROUND ROCK_TX_78664,37,0
weis market 297,st_409856,weis market 33,st_073710,36,3,282 Deacon Rd_Ste 106_Fredericksburg_VA_22405,560 Westerly Pkwy_NA_State College_PA_16801,37,0
aldi 62,st_051085,aldi 62,st_105872,29,0,5345 Jimmy Carter Blvd_Ste C2_Norcross_GA_30093,3612 Milan Rd_NA_Sandusky_OH_44870,38,0
cvs 10578,st_383951,cvs 10585,st_375655,32,2,11502 S 4000 W_NA_South Jordan_UT_84095,3300 W Stan Schuleuter Loop_NA_Killeen_TX_76549,38,0
dandy mini mart 39,st_120153,dandy mini mart 50,st_019918,41,2,7383 Route 487_NA_Mildred_PA_18632,7118 Minoa Bridgeport Rd_NA_East Syracuse_NY_13057,38,0
dollar general 4497,st_115633,dollar general 4498,st_154272,36,1,607 N Highway 175_NA_Seagoville_TX_75159,4009 Rhea County Hwy Unit 101_NA_Dayton_TN_37321,38,0
dollar general 9180,st_147240,dollar general 9186,st_147916,37,1,700 Gilbert Ferry Rd SE_NA_Attalla_AL_35954,1223 Shreveport Barksdale Hwy_NA_Shreveport_LA_71105,38,0
dollar tree 1774,st_173247,dollar tree 1775,st_018680,40,1,6358 Gender Rd_NA_Canal Winchester_OH_43110,450 Ritchie Hwy_Suite A_Severna Park_MD_21146,38,0
dollar tree 5379,st_345396,dollar tree 5381,st_338771,36,2,2525 E Gage Ave_NA_Huntington Park_CA_90255,1618 Pleasonton Rd_K-101_Fort Bliss_TX_79906,38,0
flash market 376,st_052794,flash market 416,st_316936,39,2,2100 AR 56 Hwy_NA_Calico Rock_AR_72519,502 Porter Wagoner Blvd_NA_West Plains_MO_65775,38,0
handy stop #3,st_078390,handy stop no,st_414845,33,2,2600 W Broadway Ave_NA_Minneapolis_MN_55411,25192 North Fwy_Ste 109 Ih-45_Spring_TX_77386,38,0
kinney drugs 39,st_091045,kinney drugs 43,st_077103,38,2,94 Demars Blvd Ste 4_NA_Tupper Lake_NY_12986,80 Smokey Hollow Rd_Unit 1_Baldwinsville_NY_13027,38,0
kmart 4845,st_110262,kmart 4857,st_118257,38,2,1560 US Highway 31 S_NA_Manistee_MI_49660,14011 Palm Dr_NA_Desert Hot Springs_CA_92240,38,0
kmart 7683,st_102862,kmart 7713,st_115748,37,2,74-5456 Kamakaeha Ave_NA_Kailua Kona_HI_96740,3255 Solomons Island Rd_NA_Edgewater_MD_21037,38,0
kroger 788,st_077073,kroger 807,st_125302,40,3,6360 ROUTE 60_NA_Barboursville_WV_25504,7201 Boulevard 26_NA_North Richland Hills_TX_76180,38,0
kroger store 416,st_135100,kroger store 480,st_120798,36,2,7380 SPROUT SPRINGS RD_NA_FLOWERY BRANCH_GA_30542,1911 Grayson Hwy_NA_Grayson_GA_30017,38,0
longs 379,st_150069,longs 381,st_150071,27,2,8063 San Miguel Canyon Rd_NA_Prunedale_CA_93907,45-480 KANEOHE BAY DR_NA_KANEOHE_HI_96744,38,0
neighbors market,st_351028,neighbors market inc.,st_153150,34,5,4943 Snapfinger Woods Dr_Ste A5_Decatur_GA_30035,1497 13th St_NA_Imperial Beach_CA_91932,38,0
price less foods 489,st_185168,price less foods 496,st_148285,40,2,969 US Highway 23 S_NA_Weber City_VA_24290,NA JUNCTION 127 & 80_NA_RUSSELL SPRINGS_KY_40602,38,0
