,store1id,store1name,store2name,store2name,address_distence,name_distance,
0,"468 deli & grill, inc.",st_368950,47 deli & grill inc,st_295104,7,4,
1,7 days food mart,st_083487,7 days food store,st_159761,28,4,
2,7 eleven 22963h,st_394581,7 eleven 23265d,st_025654,31,4,
3,7 eleven 32626,st_064491,7 eleven 32637b,st_333695,47,3,
4,7 eleven 33646 a,st_028260,7 eleven 33698,st_351630,33,4,
5,7 eleven 33752,st_137726,7 eleven 33773,st_203487,24,2,
6,7 eleven 35092h,st_308736,7 eleven 35114h,st_308738,29,3,
7,7 eleven 35341a,st_280239,7 eleven 35353a,st_280237,27,2,
8,7 eleven 35541a,st_321135,7 eleven 35715b,st_416199,30,4,
9,7 eleven 37750h,st_409805,7 eleven 39137,st_239718,23,5,
10,7 eleven store 11346,st_023940,7 eleven store 13794d,st_371370,27,4,
11,7 eleven store 35204a,st_411561,7 eleven store 35269a,st_291096,31,2,
12,7 eleven store 35710a,st_389740,7 eleven store 35895a,st_389741,9,3,
13,7 eleven store 35710a,st_389740,7 eleven store 36741a,st_408937,26,3,
14,7 eleven store 35895a,st_389741,7 eleven store 36741a,st_408937,26,4,
15,7-2-11 food store #1 1,st_161499,7-2-11 food store #2 2,st_161500,12,2,
16,7-eleven,st_291972,7-eleven,st_291970,6,0,
17,7-eleven # 32537b,st_101131,7-eleven # 32538a,st_101132,17,2,
18,7-eleven #32951a,st_221474,7-eleven #33138,st_191186,38,5,
19,7-eleven #33094a,st_208382,7-eleven #33337a,st_129516,28,3,
20,7-eleven #33138,st_191186,7-eleven #33232-a,st_139757,36,4,
21,7-eleven 024,st_165436,7-eleven 027,st_165437,18,1,
22,7-eleven 042,st_165442,7-eleven 043,st_165443,8,1,
23,7-eleven 042,st_165442,7-eleven 044,st_165444,8,1,
24,7-eleven 043,st_165443,7-eleven 044,st_165444,6,1,
25,7-eleven 046,st_165914,7-eleven 053,st_165922,29,2,
26,7-eleven 0815,st_115532,7-eleven 0816,st_115541,10,1,
27,7-eleven 0815,st_115532,7-eleven 097,st_098533,27,3,
28,7-eleven 0815,st_115532,7-eleven 10030,st_077663,23,4,
29,7-eleven 0816,st_115541,7-eleven 097,st_098533,26,3,
30,7-eleven 0816,st_115541,7-eleven 10030,st_077663,20,4,
31,7-eleven 086,st_094888,7-eleven 099,st_098540,25,2,
32,7-eleven 097,st_098533,7-eleven 10030,st_077663,24,4,
33,7-eleven 10033,st_077662,7-eleven 10039,st_077654,27,1,
34,7-eleven 10102h,st_160754,7-eleven 10104,st_160755,9,2,
35,7-eleven 10429,st_160055,7-eleven 10545,st_163679,23,3,
36,7-eleven 10955h,st_390507,7-eleven 11056h,st_097421,31,3,
37,7-eleven 11134m,st_313008,7-eleven 11218h,st_352508,38,4,
38,7-eleven 11572a,st_064755,7-eleven 116,st_101835,35,4,
39,7-eleven 14324g,st_043475,7-eleven 14336 e,st_156495,30,4,
40,7-eleven 16268g,st_168784,7-eleven 16329 c,st_081601,29,4,
41,7-eleven 16729 d,st_156990,7-eleven 16780d,st_132029,29,3,
42,7-eleven 16927f,st_192612,7-eleven 16981 c,st_155780,32,4,
43,7-eleven 17114a,st_301175,7-eleven 17179,st_077661,26,3,
44,7-eleven 17486f,st_028071,7-eleven 17497 d,st_135086,29,4,
45,7-eleven 17559,st_156898,7-eleven 17642 c,st_157860,43,5,
46,7-eleven 18394 b,st_069519,7-eleven 18424b,st_417613,37,3,
47,7-eleven 19555e,st_362064,7-eleven 19571b,st_301672,30,3,
48,7-eleven 19909 d,st_043982,7-eleven 19971j,st_417137,33,4,
49,7-eleven 20638j,st_406773,7-eleven 20716b,st_114835,33,4,
50,7-eleven 21330g,st_215353,7-eleven 21444,st_103588,29,4,
51,7-eleven 218,st_236775,7-eleven 21907c,st_162418,27,4,
52,7-eleven 21936,st_159981,7-eleven 22094,st_096193,36,4,
53,7-eleven 22085d,st_128510,7-eleven 22141a,st_412857,25,4,
54,7-eleven 22089e,st_348372,7-eleven 22150 b,st_077302,28,5,
55,7-eleven 222,st_115972,7-eleven 22375 b,st_155627,36,5,
56,7-eleven 22657,st_160136,7-eleven 22674j,st_423237,46,3,
57,7-eleven 24397,st_187351,7-eleven 24432 e,st_132340,22,4,
58,7-eleven 24450f,st_021146,7-eleven 24450f,st_392107,0,0,
59,7-eleven 24853,st_160664,7-eleven 25061,st_164110,30,4,
60,7-eleven 25063,st_161818,7-eleven 25089,st_147380,21,2,
61,7-eleven 25466j,st_280041,7-eleven 25472,st_158289,22,3,
62,7-eleven 28317h,st_077154,7-eleven 28552a,st_152820,29,4,
63,7-eleven 28317h,st_077154,7-eleven 28561j,st_382155,26,4,
64,7-eleven 28552a,st_152820,7-eleven 28561j,st_382155,20,3,
65,7-eleven 30012,st_085278,7-eleven 30025,st_137158,23,2,
66,7-eleven 30012,st_085278,7-eleven 30032,st_161161,31,1,
67,7-eleven 30012b,st_386080,7-eleven 30015,st_161160,31,2,
68,7-eleven 30025,st_137158,7-eleven 30032,st_161161,17,2,
69,7-eleven 30030,st_184501,7-eleven 30053,st_091287,31,2,
70,7-eleven 30097,st_038975,7-eleven 30111,st_204070,27,3,
71,7-eleven 30097,st_038975,7-eleven 30214f,st_021887,33,4,
72,7-eleven 30111,st_204070,7-eleven 30214f,st_021887,27,3,
73,7-eleven 32620,st_098284,7-eleven 32634,st_097352,32,2,
74,7-eleven 32663,st_233915,7-eleven 32675,st_105796,38,2,
75,7-eleven 32855,st_110195,7-eleven 32865,st_064845,25,1,
76,7-eleven 32983,st_113063,7-eleven 33021a,st_371209,25,5,
77,7-eleven 33501a,st_185908,7-eleven 33543,st_188076,28,3,
78,7-eleven 33538h,st_382138,7-eleven 33547a,st_027094,25,3,
79,7-eleven 33705b,st_339685,7-eleven 33706,st_042365,31,2,
80,7-eleven 33741,st_195805,7-eleven 33754,st_059715,26,2,
81,7-eleven 33995,st_168804,7-eleven 34031a,st_054820,24,5,
82,7-eleven 34250,st_203696,7-eleven 34252,st_203697,25,1,
83,7-eleven 34503a,st_117206,7-eleven 34536,st_281605,28,2,
84,7-eleven 34559j,st_352003,7-eleven 34563 a,st_302300,28,4,
85,7-eleven 34727h,st_392339,7-eleven 34755b,st_374756,27,3,
86,7-eleven 34792,st_264238,7-eleven 34802,st_264250,28,2,
87,7-eleven 34827j,st_401543,7-eleven 34832,st_264019,28,3,
88,7-eleven 34894a,st_338990,7-eleven 34980a,st_398432,29,3,
89,7-eleven 35383,st_286560,7-eleven 35392,st_286777,33,2,
90,7-eleven 35569a,st_391785,7-eleven 35582a,st_312115,13,2,
91,7-eleven 35580,st_287906,7-eleven 35582,st_287907,18,1,
92,7-eleven 35661h,st_311957,7-eleven 35673a,st_337401,26,3,
93,7-eleven 35847a,st_326165,7-eleven 35854,st_300376,23,3,
94,7-eleven 35927h,st_304317,7-eleven 35931h,st_304315,20,2,
95,7-eleven 36507,st_318559,7-eleven 36530,st_318553,32,2,
96,7-eleven 36779a,st_383324,7-eleven 36780h,st_321430,27,3,
97,7-eleven 36834h,st_319846,7-eleven 36836h,st_319848,23,1,
98,7-eleven 37044,st_349670,7-eleven 37082h,st_357758,30,3,
99,7-eleven 39231a,st_353421,7-eleven 39273b,st_272228,38,3,
100,7-eleven 39651b,st_392031,7-eleven 39680a,st_353889,31,3,
101,7-eleven 39752,st_259465,7-eleven 405,st_115568,26,4,
102,7-eleven 411,st_115608,7-eleven 50,st_102909,26,3,
103,7-eleven 53320,st_028502,7-eleven 53323,st_028506,9,1,
104,7-eleven 53320,st_028502,7-eleven 53324,st_028507,11,1,
105,7-eleven 53321,st_028503,7-eleven 53323,st_028506,8,1,
106,7-eleven 747,st_384038,7-eleven 749,st_384039,10,1,
107,7-eleven convenience store 23807,st_209794,7-eleven convenience store 26771b,st_320383,18,5,
108,7-eleven convenience store 36262,st_312600,7-eleven convenience store 36273a,st_345603,28,3,
109,7-eleven convenience store 36395,st_314557,7-eleven convenience store 36398,st_314556,31,1,
110,7-eleven convenience store 37535a,st_406267,7-eleven convenience store 37692a,st_413926,10,3,
111,7-eleven inc 11476,st_096657,7-eleven inc 15104,st_097173,28,4,
112,7-eleven inc 14863,st_159822,7-eleven inc 15548j,st_190711,26,4,
113,7-eleven inc 17451,st_097543,7-eleven inc 18683,st_096701,36,4,
114,7-eleven inc 22246,st_097104,7-eleven inc 23671k,st_050324,23,5,
115,7-eleven inc 22686,st_097377,7-eleven inc 23671k,st_050324,27,4,
116,7-eleven inc 22756,st_159823,7-eleven inc 23345,st_089097,29,4,
117,7-eleven inc 34313h,st_224070,7-eleven inc 34512h,st_232985,25,2,
118,7-eleven inc 34313h,st_224070,7-eleven inc 34514h,st_232986,28,2,
119,7-eleven inc 34512h,st_232985,7-eleven inc 34514h,st_232986,30,1,
120,7-eleven inc 34690,st_255024,7-eleven inc 34749,st_255000,35,3,
121,7-eleven inc f 16280a,st_285139,7-eleven inc f 16580d,st_201831,40,2,
122,7-eleven inc f 16753b,st_202756,7-eleven inc f 18127,st_202817,40,5,
123,7-eleven inc f 16771a,st_262995,7-eleven inc f 17214,st_278164,30,3,
124,7-eleven inc f 22095a,st_058765,7-eleven inc f 22575,st_070190,28,3,
125,7-eleven inc f 32910b,st_192171,7-eleven inc f 32948b,st_200671,42,2,
126,7-eleven inc f 34520a,st_307992,7-eleven inc f 34558,st_055551,34,3,
127,7-eleven inc f 35323a,st_312341,7-eleven inc f 35372a,st_285939,28,2,
128,7-eleven inc f 39564a,st_312863,7-eleven inc f 39712a,st_347131,30,3,
129,7-eleven store 13087,st_150855,7-eleven store 13184a,st_285245,32,3,
130,7-eleven store 15754a,st_312909,7-eleven store 16593,st_148812,6,4,
